bug_id,summary,component_name,owner,reporter,type_id,status_id,priority_id,created,life_days
148215500,[HCM Report] Loans Report - Replace all references to PeopleView table with DU or HR API,HCM Dashboards,cviswanathan,mstockwell,INTERNAL_CLEANUP,ASSIGNED,P3,2020-01-23,0
130384360,Pez_Landing tables - Data Source Key should be updated,HCM Data Mart,chavisinghal,pmallireddy,FEATURE_REQUEST,VERIFIER_ASSIGNED,P1,2019-04-12,39
138438147,Data Mart - Convert views from Dremel SQL to Google SQL,HCM Data Mart,zeljebbari,zeljebbari,INTERNAL_CLEANUP,VERIFIED,P3,2019-07-26,52
133225607,Define logic for backfill Cost Center hierarchy history from Pez,HCM Data Mart,,alvinying,PROCESS,NEW,P3,2019-05-21,55
147003448,[Retrofit dashboard] Unit Testing for Migrated HCM Dashboards,HCM Data Mart,hongyil,cacanindin,PROCESS,VERIFIED,P2,2019-12-30,31
137536098,Data Mart - Use Cloud function to be able to create team nodes iteratively,HCM Data Mart,,zeljebbari,FEATURE_REQUEST,NEW,P3,2019-07-15,0
146576932,[HCM Report] Replicate PezUserCostCenterAccess across cells,HCM Dashboards,,mstockwell,INTERNAL_CLEANUP,NEW,P2,2019-12-19,0
139424451,[Data Mart] Redefine dependencies in HCM reporting Dev and Corp Data Store Dev,HCM Data Mart,hongyil,hongyil,PROCESS,FIXED,P2,2019-08-14,120
145465706,HCM Prod Jobs Status 12/1,HCM Production Bugs,pmallireddy,aghorai,INTERNAL_CLEANUP,FIXED,P1,2019-12-01,10
119312772,"[HCM Report] Correct logic of ""active"" routing",HCM Dashboards,alvinying,alvinying,BUG,VERIFIED,P2,2018-11-09,21
141466156,[Data Mart] Convert repeating array fields into a Nested Repeating Array for Staffing Request table,HCM Data Mart,aghorai,sameerpatel,FEATURE_REQUEST,ACCEPTED,P2,2019-09-23,128
147421349,[Data Mart] Review DU object access,HCM Data Mart,,cacanindin,INTERNAL_CLEANUP,NEW,P1,2020-01-09,0
131753750,Cut Over Doc for UAT/PROD - Pez CloudSQL & Create JNDI for UAT/PROD,HCM Data Mart,sunilsaxena,chavisinghal,PROCESS,VERIFIED,P2,2019-05-01,29
136480143,Team Allocations Report - Twice the team allocation on the first day of the quarter,HCM Dashboards,cviswanathan,zeljebbari,BUG,FIXED,P3,2019-07-01,45
148451708,[HCM Report] Update HCM plx table metadata and annotations,HCM Dashboards,mstockwell,mstockwell,PROCESS,ASSIGNED,P2,2020-01-28,0
80179109,HCM Reporting - GDPR,HCM Data Mart,zeljebbari,alvinying,PROCESS,WILL_NOT_FIX,P3,2018-05-23,387
147002037,Worksdash improvements - tracking bug,HCM Data Mart,hkondreddy,zeljebbari,FEATURE_REQUEST,VERIFIED,P2,2019-12-30,7
140629706,[Data Mart] Issue summary :  fdw manager hierarchy  timing issue,HCM Data Mart,pmallireddy,pmallireddy,FEATURE_REQUEST,WILL_NOT_FIX,P2,2019-09-06,96
137965687,[Data Mart] Analysis on pros/cons for converting date sharded tables to partitioned tables + Recommendation,HCM Data Mart,pmallireddy,mstockwell,INTERNAL_CLEANUP,ACCEPTED,P2,2019-07-19,193
